age,income,tenure_months,monthly_spend,support_tickets,satisfaction_score,login_frequency,avg_session_minutes,region,contract,payment_method,device,churn
38,22896.845833763626,71,137.82707158382823,2,7.85525805653885,22.165911140291676,16.455939681669108,West,Monthly,Card,iOS,1
30,87842.37843764402,11,143.4527966230344,2,5.577074003004305,28.09778356363846,36.97745424606754,West,Annual,Bank Transfer,iOS,0
47,53036.778304240084,1,83.14098360896551,1,7.672098596037117,25.117140150674203,30.053865807725014,North,Two Year,UPI,Android,1
34,96048.97368928767,26,69.028664521023,3,9.01559104655581,18.96756665007991,17.28098618260323,East,Monthly,Card,iOS,0
64,63067.61507071861,2,57.4005966677891,1,10.0,4.9994704466047,11.483773070304675,South,Annual,Bank Transfer,iOS,1
65,69503.54709245166,34,114.30892451286138,0,7.626037469468143,23.672702275599264,24.500335740081354,South,Annual,UPI,Web,1
33,90937.00072901626,95,43.84673326627095,3,,7.9290664178220585,17.564643492544498,North,Monthly,Card,Android,0
45,45255.15464119743,46,77.42277886026393,3,5.143676477064969,18.245040293066367,18.23524002667655,West,Monthly,UPI,Android,1
69,43157.37022765333,3,88.08069312863398,4,7.13896532228565,17.189636688405976,11.783072797956018,West,Two Year,UPI,iOS,1
56,60677.03475124164,47,69.90992461843737,2,6.630478496264257,8.075620618540707,12.89732147930432,North,Monthly,UPI,Android,1
29,83197.80159166688,21,93.39460795057371,2,7.782368747897157,20.60752162911683,23.464031373044723,South,Monthly,Wallet,Android,1
48,35720.70044250321,82,161.93539954878275,1,9.939029690241576,33.08022418145094,19.598093969421793,South,Monthly,Card,Android,0
50,,9,81.35204228960373,4,7.624811970274739,15.811761281740562,44.468629474186244,South,Annual,UPI,Android,0
51,83121.86039496343,74,71.93783117717831,3,5.60592574324631,23.36115763689191,27.348280894010315,North,Monthly,Bank Transfer,iOS,0
19,51734.47712352592,43,115.45995473145558,4,5.052154414197402,34.48982887119476,11.63474336729188,West,Monthly,UPI,Web,0
33,56371.02771575377,2,92.18750932436566,0,9.997826106681696,24.038292533062116,8.179273812845981,West,Monthly,Wallet,Web,1
62,24150.17115731635,64,128.1800731363413,2,8.073448801054896,13.486096846395903,25.5835424979229,South,Monthly,Bank Transfer,iOS,1
30,50062.45508425639,44,89.94062859459156,2,7.961738289857597,19.659103572859237,18.42819614745685,West,Annual,UPI,Android,1
33,64833.519474114684,74,77.547303760869,2,6.61565663945111,21.365461281765207,33.9832745455419,East,Two Year,UPI,iOS,0
34,85468.31286770363,59,31.488253357163337,2,7.655365033935333,28.036691932917734,24.536774546139455,East,Monthly,UPI,iOS,0
27,48032.936342837944,75,36.4079591856478,2,5.522168159584423,26.4983523844666,4.157317212751,West,Annual,Card,iOS,1
26,101462.27464511493,44,29.929039287186917,3,7.858237204696208,1.0,12.825181314242215,South,Annual,UPI,iOS,1
36,49939.76746804439,1,96.38017498852719,1,5.202720767824153,12.006568134626765,15.922461495935842,East,Annual,Card,iOS,1
63,49971.98036512616,13,44.13251560397621,3,6.58920964345281,17.50981294170479,25.978332445314148,South,Annual,UPI,Android,0
18,98821.86614175164,44,122.66732097758148,2,6.10708164727901,10.892990562236132,12.525228131361285,East,Monthly,UPI,Web,1
32,69652.12335200618,38,85.90739694567861,1,1.6624750074668233,1.0,23.375358345627188,North,Annual,Wallet,iOS,1
21,52855.45596174531,76,77.67439242694994,2,6.610493334893208,12.920670585745258,9.974651609088276,North,Annual,Card,Android,0
47,61587.07111402694,40,59.68434774386986,4,5.671927078413022,17.97472574758637,22.055668770806083,South,Annual,UPI,Web,0
31,94767.6187059253,82,103.66776244810619,1,6.8423371973856675,14.323007220319926,25.33023386003392,,Monthly,Card,Android,0
59,97256.462031765,18,60.86506541372766,2,7.202928760819153,11.021397214465615,35.15359285622164,North,Monthly,UPI,Android,1
48,47030.55005605437,37,55.438659877903575,4,10.0,18.290252373493804,24.210178812446497,North,Monthly,Card,iOS,0
58,64066.45617825962,72,120.65049761816047,5,7.718005295167766,20.401617226764913,14.649385681742954,West,Monthly,UPI,iOS,0
51,66983.45020868661,12,95.63863482325068,1,7.767991476072015,14.719820202241696,35.43704578262343,East,Monthly,UPI,Android,1
40,43302.71756863485,31,77.95211715255184,0,8.042543519872716,27.602206757315706,20.351397674129814,South,Monthly,Card,Android,0
62,63774.92884170012,72,104.2429895420115,2,8.682074470809914,18.404000911156334,28.96210091291302,West,Monthly,UPI,Android,0
42,65117.10292993741,56,85.26795619332096,1,7.972275071552681,11.899404312555838,16.4839380594687,West,Monthly,Card,Android,0
67,90084.60853660818,74,96.49039451355051,4,7.678912141521002,10.12823874355116,22.817004339031726,North,Two Year,Card,iOS,0
69,91563.35062284642,49,60.49456292873635,2,8.409119761557344,16.509211377189366,14.788588588798493,East,Annual,Wallet,Android,0
48,57757.39323610182,82,147.11195826731867,1,3.0747214845871236,25.793944574762186,24.900339598142878,South,Monthly,Card,iOS,0
53,60293.03083506214,84,67.61140096971324,1,10.0,12.234179035998064,29.234452856472558,East,Annual,Card,iOS,0
31,79614.43064522398,93,131.68048980849932,1,9.902540736012778,22.171156387976907,17.54680652027902,East,Monthly,Wallet,iOS,0
60,52125.85412360575,12,79.33393452086571,0,7.569130778160793,18.66189837010019,17.040928725519933,,Monthly,Card,Web,0
52,77950.08333822286,57,109.21291346964887,3,4.797889034305097,31.952630786532737,25.21136396617566,South,Annual,Card,Android,0
64,63066.05727787728,11,107.0267049707841,3,9.257595735238006,20.73176024562399,14.5748562701819,South,Monthly,UPI,Android,0
31,43673.23128975034,22,119.40555265450138,4,6.020409951589992,13.112416324018984,8.338506813980636,East,Annual,UPI,Android,0
58,43949.59231664777,29,59.78128878507566,2,8.10752972817739,23.154586701352805,25.17876776561112,North,Monthly,UPI,Android,0
42,96835.29131268425,62,117.26906203836586,4,5.019060476964707,23.39015393627179,21.030725410420594,West,Monthly,UPI,iOS,1
27,61558.72745884743,41,140.3931955273432,1,10.0,15.220922913929298,20.840265477034794,East,Monthly,Wallet,Android,1
26,101087.79006576285,83,77.23921062274428,1,4.748231504415346,9.85203006968993,26.689633731231154,North,Monthly,Card,iOS,0
47,53700.00226427198,29,86.04118201426367,1,7.317276319538053,21.752246338585994,27.946753171873702,West,Annual,UPI,Web,0
34,71406.51442489286,59,69.29660072559537,1,3.5922817353304626,18.444606237355014,20.55098297571521,North,Monthly,Wallet,Android,1
23,117638.88790640132,73,74.606912434447,1,7.129921831266253,7.384149357837124,11.89597535239043,East,Monthly,Card,Android,1
40,41737.49161740785,94,136.34268396797472,2,6.477015151264931,19.78164699293429,16.252718771459687,South,Monthly,Wallet,iOS,0
51,23248.08100220491,24,54.87296421609388,6,9.133211769640143,13.541049713851557,27.264675374188503,North,Annual,Wallet,iOS,0
34,93304.98288831912,70,56.73643534447684,1,6.476854966293829,7.3907857069626335,23.227623971004835,North,Annual,Wallet,Android,1
67,46810.19968135238,9,133.3270280924313,2,9.135660090838762,15.535185596281888,17.052165708182677,North,Annual,Card,iOS,1
58,64544.45998966286,52,103.73645277665088,3,5.45899503509926,26.980431139448044,14.940521627483886,East,Annual,UPI,Android,0
44,52109.799370065135,40,148.61110747127572,3,6.7206652748239355,26.4564305006164,27.560405292303344,East,Two Year,Bank Transfer,iOS,0
66,70899.58118101695,92,71.48684086522441,4,6.75474943353514,24.62726471405157,20.005128349941504,North,Monthly,Card,iOS,1
40,44088.203441913676,74,88.78843411712708,1,8.042500034575959,19.884630230644863,28.774451008949228,North,Annual,UPI,Android,0
25,61041.31806656726,89,65.17969168684587,5,7.826236524891996,22.170580423485696,29.91402217694705,West,Monthly,Card,Android,0
19,74895.93718424375,81,89.29903505943088,0,8.427782763369715,18.69051207034601,19.18444224743334,North,Monthly,Card,iOS,0
66,42817.20450196623,40,31.777099081470887,5,7.653612025592557,10.26464421649872,30.546827363524887,South,Annual,Bank Transfer,iOS,0
67,49598.151347790445,70,105.54863669965025,2,8.324235205242296,11.661486708032957,23.245687790157398,East,Two Year,Wallet,Web,0
56,57357.5776608323,3,94.70422250477014,5,5.673631321221665,13.74973352109607,24.409824138256358,North,Annual,Card,iOS,0
23,33566.06044702188,53,83.27336012602244,1,7.860957733698099,27.809513536454308,3.0,West,Monthly,Card,iOS,1
33,55703.65837842758,5,73.28907026201006,1,9.93395007665766,25.53683511784311,13.261708315088908,North,Annual,UPI,iOS,0
20,67613.52387786384,69,58.157380378957015,0,4.344012295441085,10.440857056712222,13.749750725103038,West,Monthly,,iOS,1
20,56209.923285054574,92,106.83138736098283,0,8.031313523447178,18.373737807913397,19.132107498367873,South,Annual,UPI,Android,0
30,59029.71715550206,65,49.867300428897806,2,8.3505256224948,15.181750000730908,23.029159068884002,North,Monthly,Bank Transfer,Android,0
47,64562.163240055124,80,100.35687736147729,2,9.684016841701862,16.914296224895214,23.397252925368765,South,Monthly,,iOS,0
21,50573.64382648909,23,147.2335418442837,2,8.434279786593356,14.247700267334412,24.57172252112127,West,Monthly,Bank Transfer,Android,0
69,80203.3764490713,95,129.56564465932894,1,7.370537101669805,27.839841359643945,15.835498678604463,South,Two Year,Card,Android,1
41,96591.51874563907,53,39.846161719880406,1,7.931124432367065,17.86765424188455,28.222266673973543,North,Monthly,Card,Android,1
31,54783.63137170013,65,68.89785818970091,0,5.950435681245722,19.513097632208915,38.28359599196432,West,Monthly,Bank Transfer,Web,1
44,75674.36109250956,74,97.64352221666013,2,6.540454276991833,19.56980744293326,18.82007601295786,North,Monthly,Card,iOS,0
59,59728.422580437764,61,82.8915423395695,1,4.929305172506609,10.80560877527286,16.026986493097162,North,Monthly,Card,Web,1
34,73040.7215908471,31,43.017828451527365,4,9.72795017438518,18.75987588488369,15.832013584802143,North,Monthly,UPI,Web,1
20,99447.14968647159,59,96.55947854420474,1,7.9652674422164385,25.43621775250789,22.769210438774426,West,Annual,Card,iOS,1
20,76190.50994639818,63,84.69949314651102,4,5.642608817448156,28.30883689836494,17.268132013482962,North,Monthly,UPI,iOS,0
62,25984.880146187024,82,142.42976225811344,4,7.661306836526394,9.965295225963901,6.42704428225111,North,Monthly,Bank Transfer,iOS,1
23,74987.90389183309,46,77.4031389214766,2,9.170891106990366,7.369791338278899,8.889233147934952,West,Monthly,Card,iOS,1
51,92123.00235279821,48,120.04010155979773,3,8.887746953272453,18.434942060290652,31.181711255207,East,Monthly,UPI,Web,0
37,60124.88426004174,48,46.98734790610073,1,5.623014357617118,25.76431303014524,33.536146361110376,South,Annual,Card,Web,0
58,86903.96573459232,11,54.159721063104755,1,1.8724740130047692,20.517175179985816,36.399006291621774,East,Monthly,Bank Transfer,iOS,1
21,49817.45809465719,9,106.6498587942847,3,7.872156344323846,22.762072532558637,24.03673994901439,North,Annual,Card,iOS,1
64,32318.138490509977,2,117.51192341822124,3,5.692321625875004,8.478256853654342,13.081850428415697,South,Monthly,Bank Transfer,iOS,1
54,68105.71841431808,64,56.27821821776823,2,8.257956760166852,13.996087610110038,18.057854657585363,South,Monthly,Card,Android,1
41,26357.512143581087,40,85.72232219451735,3,8.81545966017161,2.627213859449686,8.577511285181366,East,Monthly,Bank Transfer,Android,1
28,59725.03771634098,83,43.55262479412767,3,9.09317628897775,17.00258365527829,8.230972094122231,West,Annual,Bank Transfer,Android,0
68,93310.52977820106,67,79.56340521083561,1,10.0,2.850463914097098,24.29736439506454,South,Monthly,,Android,0
33,22985.216073581825,14,110.10768356872379,2,9.301806760731417,27.328631912883345,26.851103944663166,North,Annual,Bank Transfer,iOS,0
43,36851.07048989425,10,71.95124502591565,1,10.0,28.883750275362544,39.62536200153619,South,Annual,Card,Android,0
38,42295.2906064453,35,77.52895882168592,2,9.544402583500062,18.98450444443236,21.252157814326036,West,Monthly,UPI,Web,0
29,63606.96308635888,88,51.10613805111845,3,9.692569875837684,7.411988246254488,9.779486702749589,West,Monthly,Card,Android,0
39,56954.2307157834,5,65.54924759125223,1,7.130524163193787,20.629988577392236,20.902716546204708,West,Monthly,Card,Android,0
25,95781.00039731392,18,137.74332748643016,3,5.008145066904959,31.01392790922659,19.45786720797939,West,Monthly,UPI,iOS,0
18,85995.66324001734,3,87.18774675151398,1,10.0,21.33014849780849,17.578914908813978,West,Monthly,UPI,Android,1
33,75896.00481350915,40,54.93076700048206,3,7.307019989867235,26.294887933436442,25.093746107273873,West,Annual,UPI,Android,0
23,68203.86691556546,95,75.55684150246026,2,9.288803708756198,14.603842818126461,11.069747238045752,East,Annual,Wallet,Android,0
39,73651.0550936662,65,37.07717136500314,4,6.264532787258823,11.901529665166315,23.176492895433654,North,Annual,Bank Transfer,iOS,0
62,,47,54.575209235793636,2,8.838668152327587,17.503965935861455,27.864069391475308,East,Monthly,UPI,Android,1
26,83858.62777824547,14,125.8101921713936,2,3.043562347432059,4.513062515414891,34.777639932087666,North,Monthly,UPI,iOS,1
18,40535.026404097574,34,80.72552726840185,1,6.5022462352983785,33.84861992919761,24.79338264132345,North,Annual,UPI,Android,0
23,83378.29386584907,50,141.72190528303616,4,7.03270115823311,18.977550325363453,31.38808405467349,South,Monthly,UPI,Android,0
44,91095.13504661428,27,82.13956484511833,3,7.9864349061188165,24.067410680569054,18.004935637245147,South,Annual,Card,Android,0
32,69639.02124593791,67,83.92063911425512,1,9.022441950221884,14.769440301226554,19.26138753328697,East,Annual,UPI,Android,0
43,61123.312702836534,94,104.22682475626371,1,5.339957033228464,7.198395410991985,34.130623370940775,South,Monthly,UPI,iOS,0
19,73806.81798281282,20,20.0,0,8.321945921164346,27.98070381476613,9.655740175325658,North,Monthly,Card,Android,1
35,18000.0,24,91.14817970960725,4,9.28533386028246,10.131298031063576,18.37173727978966,West,Annual,Card,iOS,1
39,71649.68080668015,12,83.53040535817145,3,10.0,20.441871344984694,32.156016760533696,East,Annual,Card,Web,0
40,62506.21204752425,69,129.58116680545442,1,8.401267572523807,21.101593679236167,20.099994567227405,North,Monthly,Card,Android,0
46,63886.181512746196,44,113.94038182490851,3,6.418839831481923,18.517659125752186,19.42958171315871,South,Monthly,Card,Web,1
58,80543.7152837522,27,50.98924943359598,1,5.038000082915957,12.50791034672461,19.61201095090139,North,Monthly,Bank Transfer,iOS,1
42,63355.08372557599,21,122.2641585588274,0,10.0,16.952574340816383,23.05436597362521,West,Annual,UPI,iOS,0
61,39915.44915367452,7,77.13056423257015,1,8.453481290508002,11.349644217703338,31.774754577273168,North,Monthly,Card,Web,0
45,61889.14124184168,46,57.86640321111865,1,7.162641426313593,23.664243847912566,30.318083664908926,,Two Year,Wallet,Android,0
31,66486.22064977814,65,90.91309752613607,4,4.44630889982291,22.0008284924875,22.103115173490647,South,Two Year,UPI,iOS,1
29,67528.54605478229,23,78.91691933008545,3,5.6169872834733106,17.85018296831472,31.831497107417164,West,Two Year,Card,iOS,0
34,68562.2260802715,1,131.1539594208557,7,8.273244490915692,14.021539698134788,25.076136669967624,North,Monthly,Bank Transfer,iOS,1
49,87866.11898820818,45,95.2186608547363,1,7.80151614101403,32.75122529847412,29.732081510387484,South,Monthly,Bank Transfer,Android,0
30,41107.23983324875,65,91.16976762658017,2,3.891236349757029,8.885552096926647,12.744674733163018,South,Two Year,UPI,Android,1
65,68865.4100356267,33,112.0194124856632,2,8.275441346053109,7.187708321974105,37.64697460089757,South,Annual,Card,Web,0
42,93378.4533696013,24,117.78614854278136,1,4.5336580380260685,17.42595813560384,23.981917487308856,West,Monthly,Bank Transfer,iOS,1
62,26838.547067381704,15,108.50815282891898,4,9.501815416623842,16.193668714003653,3.0,East,Two Year,Card,Android,0
53,68952.22697716118,71,127.58390418444861,1,7.554545055338427,25.683077183280673,36.935744561224205,,Annual,UPI,Android,1
35,52121.67295659304,82,103.26047238741366,3,6.41218353712619,22.522815184626705,22.04549438089596,West,Annual,Bank Transfer,iOS,0
29,56844.37154159169,74,90.02954394180105,0,8.883262376488144,18.206679108874276,18.440554349637463,North,Two Year,Bank Transfer,Android,0
56,45094.23492928271,50,122.17516186264088,4,7.800948790357834,21.50236447973631,16.54885241331521,West,Two Year,UPI,Android,0
35,61269.88425459023,69,82.27311579753584,1,9.452376934458531,21.375160237747608,25.955516816809315,South,Annual,Card,Web,0
30,105507.6235173919,38,85.99739549033984,1,7.336808542762265,32.72489704127366,14.004499729564397,North,Monthly,Card,Android,0
66,37182.5320541013,3,136.64730751890744,3,7.435992922889714,19.773543733468042,16.80784183596341,South,Annual,Bank Transfer,Android,0
43,39268.5799454658,35,133.65772383865692,5,6.7150742645835555,13.23246007124354,17.024097065694807,North,Annual,Bank Transfer,iOS,1
20,36357.4394564029,67,84.75472579230032,2,7.6470441427041775,19.389507698797477,19.369776606679864,West,Annual,Bank Transfer,Android,0
43,103003.20230581822,62,71.3934526808315,2,10.0,1.0,17.363125752413254,South,Monthly,Card,Android,0
41,54828.52647853168,95,128.89520500625497,0,6.345300910896226,17.771467210057462,29.67532718489376,North,Annual,Wallet,iOS,0
62,64435.940672351164,95,109.01255073745642,3,8.301523753862082,25.650877297741918,24.439560743179296,West,Annual,Card,iOS,0
55,56138.77529566272,24,94.4674376259209,1,5.703245908886483,22.215288832092952,25.53733064509855,North,Two Year,Card,Android,1
27,44222.696675131985,1,75.34381869430166,2,3.6865553999466365,20.089892305519722,27.49541992165559,North,Two Year,Bank Transfer,iOS,0
25,59826.68577448242,27,94.95089736143782,0,7.552679858629186,22.54467408899346,21.16215156850869,East,Monthly,UPI,Web,0
49,119081.35932620431,84,84.34874620336892,5,7.829689219898019,25.722795814144014,12.817216037885593,North,Annual,UPI,iOS,0
20,95625.56026143361,78,65.06985461281013,2,7.012912841947777,27.976633851087314,38.246552314391934,West,Annual,UPI,iOS,0
34,,10,88.87126985761705,3,4.656825549687198,21.13219130202621,30.347811891664712,East,Annual,Bank Transfer,Web,1
25,79246.63026735709,16,92.96272136918823,2,7.717311826890756,15.78721995841116,36.515443125420255,North,Monthly,Card,Android,0
19,46706.49900133972,54,73.73814799239307,0,7.652733178037058,1.8053460660815688,31.310845788653044,South,Annual,Card,iOS,0
65,25919.911945383144,63,112.11477065828552,2,5.689072927142625,24.847213989054104,17.856657365210665,South,Annual,UPI,Android,1
22,87429.24018862186,94,123.66497176932967,3,4.899064328495866,21.606417595227324,3.0,East,Monthly,Bank Transfer,Android,1
18,90522.04262615812,72,114.09693080966238,1,6.770940522899855,19.068616412610606,10.938132170250288,East,Two Year,Wallet,Web,0
66,88013.14952305378,21,76.71254844358016,1,8.309979719522207,13.183639533640338,27.72869842037413,West,Two Year,Card,Android,1
27,54662.9645171694,4,107.67464512565115,3,7.908313044046384,24.756064023383892,21.084268725971494,South,Annual,Bank Transfer,Android,1
60,61330.9338519563,61,87.33884192380121,4,5.702577103682067,16.199345019203076,18.221351269758298,West,Two Year,Card,Android,1
19,81494.8421804787,53,47.92762064302145,1,7.432772644537413,17.75904522267811,3.0,North,Monthly,Card,iOS,0
25,73612.91282165836,88,105.18188135493237,4,8.708114889308463,17.6080798758223,21.881854621801466,West,Two Year,Card,Web,0
23,56339.97563146503,55,89.38394922870845,0,5.206468294246415,21.148962027158486,12.263993047729286,North,Two Year,Card,Android,1
54,29380.41995740038,48,162.80644006207922,1,7.30736412567343,9.9595759227891,15.480556773106702,West,Annual,Card,Web,1
50,67505.25427112427,29,128.7181258983568,3,9.477389666290485,21.937863033351423,29.650936872074233,South,Monthly,Card,Android,0
42,88738.21206319449,9,106.33450470803572,1,5.032615336000374,12.953781502343809,12.737722413243912,North,Monthly,Card,Web,1
30,38653.05764124854,84,92.47511503864538,0,9.164394694784166,13.19937405170591,13.59679625164127,South,Monthly,Bank Transfer,Web,0
22,79052.7063968715,79,89.91166765174054,1,9.952618668948055,24.196680332904243,23.67022294669108,West,Annual,Card,Android,0
47,72293.91729294125,16,54.88931789100677,1,6.822250607209493,11.034800772331007,29.851258824519782,West,Annual,Bank Transfer,Web,1
29,81503.26179111135,67,32.83038318400268,2,6.616885347672323,24.18409680707326,18.375646941338832,East,Annual,Bank Transfer,Android,0
48,84183.46099381815,35,58.82322672755305,4,8.956260512333252,18.709567072962336,35.20493864520616,South,Annual,UPI,iOS,0
53,49721.76467764223,42,83.56848945488709,2,6.883578362449818,6.462062757909495,10.491977398673558,East,Monthly,Bank Transfer,Android,1
62,29426.893196371188,81,21.833821653730475,4,3.1996846088183437,27.551330961525498,8.91349959452432,North,Monthly,Card,Android,1
43,53262.57043497665,80,68.67034623181752,0,7.032049189027715,20.17177609084446,8.146426015432688,East,Annual,Card,Web,0
18,84560.80098559416,19,77.57160900626722,2,7.999686745930757,20.75888106122909,7.130346120306118,South,Monthly,Bank Transfer,iOS,1
32,53075.914122428636,30,78.53720339543626,4,8.458142551090196,25.050696174093314,25.028940686441047,West,Two Year,UPI,iOS,0
62,49731.04687513188,79,65.14829205435566,2,5.702930419921731,28.494545211929086,13.199896125497448,East,Two Year,UPI,Web,0
45,24930.292477657953,88,74.75458556855799,1,6.741338096896566,19.40718827351289,9.308268725357028,South,Monthly,Bank Transfer,Android,0
50,103558.24620012066,8,136.71681484371584,3,8.86074234905891,22.321011257472477,25.41817025622045,East,Annual,Bank Transfer,Android,0
41,83165.70011135683,80,104.86435844471809,3,7.098002343597327,20.59830151432198,29.415543224716455,,Two Year,UPI,Web,1
26,81937.71158804483,47,68.1909766930555,3,4.601145410266447,15.599926053088243,31.457725572238587,North,Two Year,Card,Android,0
64,86289.95850914842,57,82.9495663491411,2,9.30398461635464,6.915945879733989,29.877560182027967,North,Annual,Bank Transfer,Web,0
58,77687.58395395483,8,84.150599930432,3,6.836011261958683,19.50445441372946,13.737068805616696,South,Two Year,Wallet,Android,1
69,59624.76518605036,65,61.96133698779547,1,9.055071921208347,27.65256481451189,24.484818680047347,North,Annual,UPI,Android,0
62,61397.18970931156,65,61.92609346768436,3,4.827723617026866,22.083330743503595,26.47184419653182,East,Monthly,Bank Transfer,Android,0
33,55593.583978973256,63,115.31572060980139,4,6.994322529098556,10.528037663164907,17.726050794198166,East,Annual,UPI,Android,0
31,122964.29659713,76,72.40646867449551,5,8.0665512402513,25.682650539514338,23.482768935142435,South,Annual,Card,Android,0
30,77230.06468858774,90,52.15910838907386,5,7.051853735448321,15.833711037005617,10.735435930344853,West,Two Year,Wallet,Android,0
65,54796.39029026844,81,83.70578967791671,2,5.188889456054312,3.355818892534966,16.35159841515219,West,Monthly,UPI,Android,1
46,75240.92903165816,71,88.5402925938737,4,3.1424343783660253,25.125326706277647,25.346085750292744,North,Monthly,UPI,iOS,1
41,42760.883807161015,94,25.818873274184938,1,9.789550720155713,11.38233563134821,35.56788388912475,South,Annual,UPI,iOS,0
68,98099.147808963,65,83.77760926548422,2,7.621664943232252,30.46509861182537,32.36295651989656,West,Two Year,UPI,Android,0
49,50456.47989224292,64,111.03939803044781,3,9.183561789744935,26.034413804181927,27.94772629960887,North,Annual,Card,Android,0
65,76023.87951769425,52,98.536881565655,5,8.778737468912764,16.40540508435788,22.717300348972984,South,Monthly,UPI,Android,1
69,88451.50785434895,74,151.89385345584913,1,8.214639604403285,21.21551892028124,21.32292538322213,West,Two Year,Card,Android,1
22,73464.90797250984,7,122.53328446936537,4,6.653726496249985,34.96742995958573,8.971600415011133,West,Annual,Card,iOS,1
36,67078.33982003204,49,128.4680207425256,0,8.03260377358652,25.000049264858895,14.480441194994452,West,Two Year,Card,Android,0
56,65237.64586683233,41,169.0025780774298,1,9.635312808830232,19.667400173492126,14.77430630865678,West,Two Year,Card,Web,0
60,63758.29586848364,87,107.74468785323793,4,7.341118578065387,38.22407795944389,27.172833839865845,North,Monthly,Wallet,Android,1
25,52312.63324359495,7,89.89210623798103,1,10.0,18.82306707669542,30.50452994337244,East,Two Year,Card,Android,0
34,55111.364545066506,62,114.21220880293995,2,4.650982793006345,22.072703732151854,28.62916077573816,West,Monthly,Card,iOS,0
46,97550.98822032058,18,68.2229069981502,1,4.46825536085384,11.446507676585185,32.64399794262819,North,Two Year,Bank Transfer,Android,0
59,62612.19408092655,84,88.23058958484908,1,8.87972786468297,6.276967940835775,22.650317963738317,North,Monthly,Bank Transfer,Android,1
23,47712.48207357899,81,65.5681707076506,1,5.808137007914507,15.985383956361522,13.153628356655025,North,Annual,Bank Transfer,Android,0
49,53641.452869046814,23,96.93953672688644,2,10.0,18.26885659057963,21.550603932856685,East,Monthly,Wallet,iOS,1
33,89208.15497533891,83,65.4427273594054,3,9.473480331096004,20.30484509086901,15.476466186107684,East,Monthly,UPI,Web,0
29,79863.34592961853,48,64.39214500414847,4,9.89887156148867,8.06160267258027,27.92073992580487,West,Two Year,Bank Transfer,Android,0
44,77327.24192110966,93,97.40419879316514,1,8.703541719437126,22.624720254825633,18.768213372123462,South,Monthly,UPI,Web,0
39,59334.533623984586,70,80.86865677658298,3,5.6333078397605,12.187301331694261,21.11321544488992,East,Monthly,Card,iOS,0
51,77613.97434380479,4,27.174365928497593,2,4.379119279770174,22.261140515760903,28.242600067039753,North,Two Year,UPI,iOS,0
34,50841.655251085744,20,41.333292360637316,1,9.742000937621338,24.544485379905556,15.330151393675907,West,Monthly,Bank Transfer,Android,0
60,59288.49131039296,39,50.582005256156094,0,4.650734049779503,15.231436369631595,30.675789272400248,East,Annual,UPI,Web,1
22,86335.6987226184,21,58.51084281658077,2,9.894305669136784,11.253267474126805,9.871632832363478,East,Two Year,Bank Transfer,Android,0
62,84234.10893621942,13,97.43269988435915,2,8.338345092389904,28.805545221685396,24.758958711449427,South,Monthly,UPI,Android,0
19,43397.98338908233,93,91.56816541214907,1,7.070370488505827,24.110384660094372,21.181909024096534,North,Monthly,Bank Transfer,iOS,0
56,46178.41803601133,83,116.95838115097597,2,7.951481063370029,19.063834336931848,29.44607616781581,North,Annual,Card,Web,0
36,67391.44736189501,42,107.58405468825313,1,7.990994590263469,28.27899434575897,9.630634343224136,West,Annual,Card,Android,0
37,102974.91224272922,21,117.15708868547974,3,6.855902339401964,18.582832067828598,8.2228798948791,North,Monthly,UPI,Android,1
18,22857.566381682125,18,103.25188574377368,5,9.623668299362834,13.656449528637442,28.75039947275023,West,Annual,Card,Web,1
54,,87,91.29037927274469,4,9.565381463019207,10.98808554939068,18.481700726057312,South,Monthly,Wallet,Web,0
26,34727.04670539074,32,117.98055226862967,2,7.4646208130956,17.2454060525245,21.18278106608615,East,Monthly,Card,iOS,0
52,51044.718142437996,2,112.58238375220299,1,,23.402043345871153,16.062257551817755,South,Monthly,Card,Android,1
55,56982.57480258669,38,96.28286102661974,2,9.420121875487295,27.728314505754728,30.215293418445132,North,Two Year,UPI,Android,0
61,55748.8164443884,44,123.13215612580427,1,3.7616473537640074,18.164571512241324,24.69294589369035,East,Monthly,,Web,1
54,53256.48932749742,60,20.0,2,7.954617431919249,26.491874495549744,24.16597679251339,South,Monthly,UPI,Android,0
33,65158.55532828014,33,76.2861047757865,1,8.457277683955168,16.500113979485782,11.473415786426248,South,Two Year,Card,iOS,0
56,53224.37753412728,88,75.82628603044807,1,5.7918018808773795,12.52881386940902,26.51354997883962,East,Monthly,Card,iOS,0
60,32825.93753320864,62,119.58048632444711,0,8.855435328643999,8.85580736339728,13.070083731182686,South,Two Year,Bank Transfer,Web,0
34,82157.13147550108,94,132.14184990852308,1,7.155144035761735,14.456320263606937,16.073022750868528,East,Two Year,Card,iOS,0
24,81563.18767727537,35,41.49461889369212,1,6.2723097926864995,9.119398007852416,9.711871016933644,East,Monthly,UPI,Android,1
64,83549.83482049871,62,127.33501522447827,4,8.837479677428243,32.066581418331396,20.591126728740296,North,Monthly,Card,iOS,0
25,31103.8410821902,35,49.85664441921193,4,5.354336471213827,21.07507498416542,31.580259340605792,South,Monthly,UPI,Web,1
48,71576.19935685131,67,50.76354263317532,4,8.677628672158596,17.330696055849817,24.04025490246862,North,Monthly,UPI,Web,0
